"trial"	"deck"	"gain"	"loss"	"subjID"
59	4	50	0	284
60	4	70	-275	284
61	3	45	0	284
62	2	130	-1500	284
63	1	120	-200	284
64	2	120	0	284
65	1	110	0	284
66	1	90	-300	284
67	4	60	0	284
68	4	55	0	284
69	3	70	-25	284
70	1	130	-150	284
71	2	130	0	284
72	2	110	0	284
73	1	120	-250	284
74	3	40	0	284
75	4	65	0	284
76	3	50	-25	284
77	4	80	0	284
78	1	100	0	284
79	3	60	-75	284
80	4	40	0	284
81	4	80	0	284
82	4	40	0	284
83	2	90	0	284
84	1	120	-250	284
85	4	65	0	284
86	1	140	-300	284
87	1	110	0	284
88	2	100	0	284
89	3	70	0	284
90	3	40	-50	284
91	4	55	-300	284
92	3	60	0	284
93	2	120	0	284
94	1	110	-350	284
95	4	60	0	284
96	3	65	-25	284
97	4	65	0	284
98	4	75	0	284
99	4	60	0	284
100	3	55	0	284
1	3	50	0	315
2	2	100	0	315
3	2	80	0	315
4	2	110	0	315
5	2	120	0	315
6	2	90	0	315
7	2	100	0	315
8	2	90	0	315
9	4	50	0	315
10	2	120	0	315
11	2	110	-1250	315
12	3	60	0	315
13	3	40	-50	315
14	1	100	0	315
15	4	40	0	315
16	2	80	0	315
17	3	55	0	315
18	1	120	0	315
19	4	45	0	315
20	3	55	-50	315
21	1	80	-150	315
22	4	45	0	315
23	4	55	0	315
24	4	60	0	315
25	4	40	0	315
26	4	55	0	315
27	4	50	0	315
28	4	60	-250	315
29	3	45	0	315
30	3	50	-50	315
31	1	90	0	315
32	1	110	-300	315
33	4	55	0	315
34	4	40	0	315
35	4	60	0	315
36	4	40	0	315
37	4	45	0	315
38	4	55	0	315
39	4	65	0	315
40	4	70	0	315
41	4	50	0	315
42	4	70	-275	315
43	4	60	0	315
44	4	55	0	315
45	4	65	0	315
46	4	80	0	315
47	4	40	0	315
48	4	80	0	315
49	4	40	0	315
50	4	65	0	315
51	4	55	-300	315
52	3	45	0	315
53	2	110	0	315
54	2	100	0	315
55	2	90	0	315
56	2	130	-1500	315
57	2	120	0	315
58	2	130	0	315
59	3	60	-50	315
60	2	110	0	315
61	2	90	0	315
62	2	100	0	315
63	2	120	0	315
64	3	40	-50	315
65	2	120	-1750	315
66	1	100	0	315
67	1	80	-200	315
68	4	60	0	315
69	4	65	0	315
70	2	110	0	315
71	2	140	0	315
72	3	55	0	315
73	1	120	0	315
74	1	110	-250	315
75	2	130	0	315
76	2	100	0	315
77	4	75	0	315
78	4	60	0	315
79	4	65	0	315
80	4	75	-325	315
81	3	55	-25	315
82	2	110	0	315
83	1	90	-350	315
84	2	120	0	315
85	2	120	0	315
86	2	140	0	315
87	2	110	0	315
88	3	65	-75	315
89	2	130	0	315
90	2	140	-2000	315
91	1	110	0	315
92	1	130	-350	315
93	4	85	0	315
94	4	45	0	315
95	3	45	0	315
96	2	120	0	315
97	2	110	0	315
98	2	130	0	315
99	1	90	0	315
100	2	150	0	315
1	2	100	0	325
2	2	80	0	325
3	3	50	0	325
4	4	50	0	325
5	3	60	0	325
6	4	40	0	325
7	3	40	-50	325
8	4	45	0	325
9	4	45	0	325
10	1	100	0	325
11	1	120	0	325
12	4	55	0	325
13	1	80	-150	325
14	4	60	0	325
15	3	55	0	325
16	2	110	0	325
17	4	40	0	325
18	2	120	0	325
19	4	55	0	325
20	2	90	0	325
21	4	50	0	325
22	2	100	0	325
23	2	90	0	325
24	4	60	-250	325
25	2	120	0	325
26	2	110	-1250	325
27	2	80	0	325
28	4	55	0	325
29	1	90	0	325
30	1	110	-300	325
31	4	40	0	325
32	3	55	-50	325
33	2	110	0	325
34	4	60	0	325
35	2	100	0	325
36	4	40	0	325
37	2	90	0	325
38	4	45	0	325
39	2	130	-1500	325
40	4	55	0	325
41	4	65	0	325
42	1	100	0	325
43	2	120	0	325
44	4	70	0	325
45	2	130	0	325
46	4	50	0	325
47	2	110	0	325
48	4	70	-275	325
49	2	90	0	325
50	4	60	0	325
51	2	100	0	325
52	2	120	0	325
53	2	120	-1750	325
54	4	55	0	325
55	1	80	-200	325
56	3	45	0	325
57	4	65	0	325
58	3	50	-50	325
59	4	80	0	325
60	2	110	0	325
61	4	40	0	325
62	2	140	0	325
63	4	80	0	325
64	2	130	0	325
65	4	40	0	325
66	2	100	0	325
67	4	65	0	325
68	3	45	0	325
69	4	55	-300	325
70	2	110	0	325
71	2	120	0	325
72	4	60	0	325
73	4	65	0	325
74	2	120	0	325
75	4	75	0	325
76	4	60	0	325
77	2	140	0	325
78	2	110	0	325
79	4	65	0	325
80	4	75	-325	325
81	2	130	0	325
82	2	140	-2000	325
83	3	60	-50	325
84	4	85	0	325
85	1	120	0	325
86	2	120	0	325
87	2	110	0	325
88	4	45	0	325
89	4	55	0	325
90	3	40	-50	325
91	2	130	0	325
92	2	150	0	325
93	1	110	-250	325
94	2	110	0	325
95	2	150	0	325
96	4	70	0	325
97	4	55	0	325
98	2	120	0	325
99	4	70	0	325
100	4	80	0	325
1	3	50	0	331
2	3	60	0	331
3	4	50	0	331
4	4	40	0	331
5	2	100	0	331
6	2	80	0	331
7	2	110	0	331
8	1	100	0	331
9	1	120	0	331
10	3	40	-50	331
11	1	80	-150	331
12	3	55	0	331
13	3	55	-50	331
14	2	120	0	331
15	3	45	0	331
16	2	90	0	331
17	3	50	-50	331
18	2	100	0	331
19	3	45	0	331
20	2	90	0	331
21	1	90	0	331
22	2	120	0	331
23	1	110	-300	331
24	2	110	-1250	331
25	3	60	-50	331
26	4	45	0	331
27	3	40	-50	331
28	2	80	0	331
29	3	55	0	331
30	2	110	0	331
31	3	55	-25	331
32	2	100	0	331
33	3	65	-75	331
34	2	90	0	331
35	4	45	0	331
36	2	130	-1500	331
37	3	45	0	331
38	2	120	0	331
39	3	70	-25	331
40	2	130	0	331
41	3	40	0	331
42	2	110	0	331
43	3	50	-25	331
44	2	90	0	331
45	3	60	-75	331
46	2	100	0	331
47	3	70	0	331
48	2	120	0	331
49	3	40	-50	331
50	2	120	-1750	331
51	2	110	0	331
52	2	140	0	331
53	2	130	0	331
54	2	100	0	331
55	2	110	0	331
56	2	120	0	331
57	2	120	0	331
58	2	140	0	331
59	2	110	0	331
60	1	100	0	331
61	1	80	-200	331
62	1	120	0	331
63	1	110	-250	331
64	1	90	-350	331
65	1	110	0	331
66	3	60	0	331
67	4	55	0	331
68	3	65	-25	331
69	4	60	0	331
70	3	55	0	331
71	4	40	0	331
72	3	80	-50	331
73	4	55	0	331
74	3	40	-25	331
75	4	50	0	331
76	3	60	-50	331
77	4	60	-250	331
78	3	55	0	331
79	4	55	0	331
80	3	65	-25	331
81	4	40	0	331
82	3	40	-75	331
83	4	60	0	331
84	3	80	-50	331
85	4	40	0	331
86	3	65	-25	331
87	4	45	0	331
88	3	75	0	331
89	4	55	0	331
90	3	55	-25	331
91	4	65	0	331
92	3	60	-25	331
93	4	70	0	331
94	3	70	-25	331
95	4	50	0	331
96	3	65	0	331
97	4	70	-275	331
98	3	55	-75	331
99	4	60	0	331
100	3	75	-25	331
1	3	50	0	333
2	3	60	0	333
3	3	40	-50	333
4	3	55	0	333
5	3	55	-50	333
6	1	100	0	333
7	1	120	0	333
8	1	80	-150	333
9	4	50	0	333
10	4	40	0	333
11	4	45	0	333
12	3	45	0	333
13	3	50	-50	333
14	1	90	0	333
15	1	110	-300	333
16	1	100	0	333
17	1	80	-200	333
18	1	120	0	333
19	2	100	0	333
20	2	80	0	333
21	2	110	0	333
22	3	45	0	333
23	3	60	-50	333
24	3	40	-50	333
25	3	55	0	333
26	3	55	-25	333
27	4	45	0	333
28	4	55	0	333
29	1	110	-250	333
30	1	90	-350	333
31	1	110	0	333
32	2	120	0	333
33	4	60	0	333
34	4	40	0	333
35	4	55	0	333
36	3	65	-75	333
37	3	45	0	333
38	3	70	-25	333
39	3	40	0	333
40	4	50	0	333
41	4	60	-250	333
42	4	55	0	333
43	1	130	-350	333
44	1	90	0	333
45	2	90	0	333
46	3	50	-25	333
47	3	60	-75	333
48	3	70	0	333
49	4	40	0	333
50	3	40	-50	333
51	4	60	0	333
52	3	60	0	333
53	4	40	0	333
54	3	65	-25	333
55	2	100	0	333
56	4	45	0	333
57	4	55	0	333
58	4	65	0	333
59	4	70	0	333
60	4	50	0	333
61	1	100	-250	333
62	1	120	-200	333
63	1	110	0	333
64	4	70	-275	333
65	2	90	0	333
66	2	120	0	333
67	2	110	-1250	333
68	2	80	0	333
69	1	90	-300	333
70	2	110	0	333
71	3	55	0	333
72	3	80	-50	333
73	1	130	-150	333
74	1	120	-250	333
75	1	100	0	333
76	4	60	0	333
77	4	55	0	333
78	4	65	0	333
79	4	80	0	333
80	3	40	-25	333
81	3	60	-50	333
82	3	55	0	333
83	2	100	0	333
84	1	120	-250	333
85	2	90	0	333
86	4	40	0	333
87	4	80	0	333
88	4	40	0	333
89	4	65	0	333
90	4	55	-300	333
91	4	60	0	333
92	4	65	0	333
93	4	75	0	333
94	3	65	-25	333
95	3	40	-75	333
96	3	80	-50	333
97	2	130	-1500	333
98	2	120	0	333
99	2	130	0	333
100	1	140	-300	333
1	1	100	0	336
2	1	120	0	336
3	3	50	0	336
4	2	100	0	336
5	4	50	0	336
6	1	80	-150	336
7	2	80	0	336
8	4	40	0	336
9	3	60	0	336
10	3	40	-50	336
11	2	110	0	336
12	4	45	0	336
13	1	90	0	336
14	1	110	-300	336
15	1	100	0	336
16	1	80	-200	336
17	3	55	0	336
18	4	45	0	336
19	4	55	0	336
20	4	60	0	336
21	1	120	0	336
22	3	55	-50	336
23	2	120	0	336
24	1	110	-250	336
25	4	40	0	336
26	3	45	0	336
27	3	50	-50	336
28	1	90	-350	336
29	2	90	0	336
30	2	100	0	336
31	4	55	0	336
32	3	45	0	336
33	4	50	0	336
34	3	60	-50	336
35	2	90	0	336
36	1	110	0	336
37	4	60	-250	336
38	3	40	-50	336
39	1	130	-350	336
40	2	120	0	336
41	2	110	-1250	336
42	3	55	0	336
43	3	55	-25	336
44	4	55	0	336
45	4	40	0	336
46	1	90	0	336
47	1	100	-250	336
48	2	80	0	336
49	1	120	-200	336
50	2	110	0	336
51	2	100	0	336
52	3	65	-75	336
53	4	60	0	336
54	4	40	0	336
55	1	110	0	336
56	4	45	0	336
57	3	45	0	336
58	2	90	0	336
59	4	55	0	336
60	3	70	-25	336
61	2	130	-1500	336
62	3	40	0	336
63	4	65	0	336
64	3	50	-25	336
65	1	90	-300	336
66	4	70	0	336
67	3	60	-75	336
68	4	50	0	336
69	3	70	0	336
70	4	70	-275	336
71	3	40	-50	336
72	1	130	-150	336
73	2	120	0	336
74	3	60	0	336
75	4	60	0	336
76	3	65	-25	336
77	4	55	0	336
78	2	130	0	336
79	4	65	0	336
80	3	55	0	336
81	1	120	-250	336
82	1	100	0	336
83	4	80	0	336
84	3	80	-50	336
85	3	40	-25	336
86	4	40	0	336
87	3	60	-50	336
88	4	80	0	336
89	4	40	0	336
90	3	55	0	336
91	3	65	-25	336
92	4	65	0	336
93	3	40	-75	336
94	4	55	-300	336
95	1	120	-250	336
96	3	80	-50	336
97	3	65	-25	336
98	4	60	0	336
99	3	75	0	336
100	2	110	0	336
1	1	100	0	346
2	2	100	0	346
3	3	50	0	346
4	4	50	0	346
5	3	60	0	346
6	2	80	0	346
7	1	120	0	346
8	3	40	-50	346
9	1	80	-150	346
10	4	40	0	346
11	4	45	0	346
12	2	110	0	346
13	4	45	0	346
14	2	120	0	346
15	3	55	0	346
16	4	55	0	346
17	2	90	0	346
18	3	55	-50	346
19	4	60	0	346
20	2	100	0	346
21	3	45	0	346
22	1	90	0	346
23	2	90	0	346
24	4	40	0	346
25	3	50	-50	346
26	2	120	0	346
27	1	110	-300	346
28	4	55	0	346
29	2	110	-1250	346
30	4	50	0	346
31	3	45	0	346
32	1	100	0	346
33	4	60	-250	346
34	2	80	0	346
35	3	60	-50	346
36	1	80	-200	346
37	2	110	0	346
38	2	100	0	346
39	2	90	0	346
40	4	55	0	346
41	4	40	0	346
42	3	40	-50	346
43	4	60	0	346
44	4	40	0	346
45	4	45	0	346
46	3	55	0	346
47	2	130	-1500	346
48	1	120	0	346
49	1	110	-250	346
50	4	55	0	346
51	4	65	0	346
52	3	55	-25	346
53	4	70	0	346
54	4	50	0	346
55	3	65	-75	346
56	4	70	-275	346
57	2	120	0	346
58	1	90	-350	346
59	2	130	0	346
60	4	60	0	346
61	4	55	0	346
62	4	65	0	346
63	4	80	0	346
64	4	40	0	346
65	2	110	0	346
66	4	80	0	346
67	4	40	0	346
68	4	65	0	346
69	4	55	-300	346
70	3	45	0	346
71	4	60	0	346
72	4	65	0	346
73	4	75	0	346
74	4	60	0	346
75	4	65	0	346
76	4	75	-325	346
77	3	70	-25	346
78	4	85	0	346
79	4	45	0	346
80	4	55	0	346
81	4	70	0	346
82	3	40	0	346
83	4	55	0	346
84	4	70	0	346
85	4	80	0	346
86	4	65	0	346
87	4	70	0	346
88	3	50	-25	346
89	4	80	-350	346
90	3	60	-75	346
91	2	90	0	346
92	4	90	0	346
93	3	70	0	346
94	3	40	-50	346
95	4	50	0	346
96	3	60	0	346
97	3	65	-25	346
98	4	60	0	346
99	4	75	0	346
100	3	55	0	346
1	3	50	0	347
2	1	100	0	347
3	2	100	0	347
4	1	120	0	347
5	3	60	0	347
6	4	50	0	347
7	1	80	-150	347
8	3	40	-50	347
9	1	90	0	347
10	3	55	0	347
11	2	80	0	347
12	4	40	0	347
13	4	45	0	347
14	3	55	-50	347
15	1	110	-300	347
16	1	100	0	347
17	3	45	0	347
18	3	50	-50	347
19	4	45	0	347
20	1	80	-200	347
21	1	120	0	347
22	1	110	-250	347
23	1	90	-350	347
24	3	45	0	347
25	4	55	0	347
26	1	110	0	347
27	2	110	0	347
28	3	60	-50	347
29	4	60	0	347
30	2	120	0	347
31	1	130	-350	347
32	3	40	-50	347
33	2	90	0	347
34	1	90	0	347
35	4	40	0	347
36	2	100	0	347
37	3	55	0	347
38	1	100	-250	347
39	2	90	0	347
40	4	55	0	347
41	3	55	-25	347
42	1	120	-200	347
43	2	120	0	347
44	1	110	0	347
45	2	110	-1250	347
46	3	65	-75	347
47	1	90	-300	347
48	4	50	0	347
49	3	45	0	347
50	1	130	-150	347
51	2	80	0	347
52	3	70	-25	347
53	1	120	-250	347
54	4	60	-250	347
55	3	40	0	347
56	3	50	-25	347
57	2	110	0	347
58	4	55	0	347
59	1	100	0	347
60	1	120	-250	347
61	1	140	-300	347
62	1	110	0	347
63	1	110	-350	347
64	3	60	-75	347
65	4	40	0	347
66	1	100	0	347
67	2	100	0	347
68	4	60	0	347
69	1	120	-200	347
70	2	90	0	347
71	3	70	0	347
72	4	40	0	347
73	1	130	-250	347
74	2	130	-1500	347
75	4	45	0	347
76	1	110	-150	347
77	3	40	-50	347
78	4	55	0	347
79	1	140	-250	347
80	2	120	0	347
81	4	65	0	347
82	3	60	0	347
83	4	70	0	347
84	2	130	0	347
85	3	65	-25	347
86	1	120	0	347
87	4	50	0	347
88	2	110	0	347
89	3	55	0	347
90	1	130	-350	347
91	2	90	0	347
92	4	70	-275	347
93	3	80	-50	347
94	2	100	0	347
95	1	120	-200	347
96	4	60	0	347
97	3	40	-25	347
98	1	140	-250	347
99	2	120	0	347
100	4	55	0	347
